Item_Weight,Item_Visibility_Log,Outlet_Age,Fat_Content_Encoded,Outlet_Size_Encoded,Outlet_Type_Encoded,Location_Type_Encoded,MRP
5.785,0.03810033961532626,24,0.0,1.0,1.0,2,263.1252
20.25,0.014201742169571497,19,1.0,1.0,1.0,2,147.6418
13.35,0.037803058755971675,29,1.0,0.0,1.0,1,238.3564
17.75,0.14645163034600028,19,0.0,1.0,1.0,2,240.2538
14.6,0.14023056559762043,22,1.0,0.0,1.0,2,49.2692
,0.04927120368946308,41,1.0,1.0,0.0,3,123.7072
19.35,0.025823782332677445,39,0.0,2.0,1.0,3,168.3474
19.75,0.03330097022941055,39,1.0,2.0,1.0,3,213.2902
,0.06553850067883159,41,1.0,0.0,0.0,1,243.3144
16.25,0.03839937883519068,29,1.0,0.0,1.0,1,114.3176
8.275,0.10482245612975703,24,1.0,1.0,1.0,2,104.4306
12.3,0.07376555675054412,29,1.0,0.0,1.0,1,245.746
20.7,0.11459537735664231,39,0.0,2.0,1.0,3,117.5466
13.85,0.03085178345667697,22,1.0,0.0,1.0,2,40.548
,0.08128417826837743,41,1.0,1.0,0.0,3,190.6872
11.8,0.052696036784247266,39,1.0,2.0,1.0,3,74.7012
15.35,0.0882387451317658,28,0.0,1.0,0.0,3,147.6734
7.725,0.028652357564085938,22,0.0,0.0,1.0,2,121.0414
,0.03665964603418087,41,1.0,0.0,0.0,1,75.2328
,0.1565411520847071,41,0.0,1.0,0.0,3,116.2834
14.3,0.04847274522594042,22,0.0,0.0,1.0,2,212.9586
,0.018926516171903277,41,0.0,1.0,0.0,3,82.6592
18.85,0.03887075192399313,22,1.0,0.0,1.0,2,41.648
19.6,0.03930658735060225,28,1.0,1.0,0.0,3,106.7964
19.2,0.08969461746129775,39,0.0,2.0,1.0,3,188.0214
7.09,0.012004612440443102,28,1.0,1.0,0.0,3,48.6034
6.715,0.11518559143918261,17,0.0,1.0,2.0,3,43.8454
10.3,0.11056634229815684,22,1.0,0.0,1.0,2,154.563
,0.13477085629696808,41,0.0,0.0,0.0,1,55.2588
18.2,0.04823735139660399,24,1.0,1.0,1.0,2,148.2734
12.35,0.08919749261330624,29,1.0,0.0,1.0,1,120.0124
8.84,0.07391694869561707,24,0.0,1.0,1.0,2,109.7228
6.76,0.04737112733655034,28,0.0,1.0,0.0,3,77.996
,0.10678337571218434,41,1.0,0.0,0.0,1,256.2646
20.85,0.03692533656013274,19,1.0,1.0,1.0,2,192.4478
18.7,0.026066446009899952,17,1.0,1.0,2.0,3,126.102
,0.059912888123500964,41,0.0,1.0,0.0,3,59.2562
10.5,0.047174366137262835,24,0.0,1.0,1.0,2,47.8376
,0.034117141867779054,41,1.0,1.0,0.0,3,163.721
11.3,9.999995000003334e-07,27,1.0,1.0,1.0,1,192.8478
9.895,9.999995000003334e-07,22,0.0,0.0,1.0,2,261.8278
,0.01600346372251889,41,1.0,1.0,0.0,3,108.2596
16.25,0.02555327528468906,19,1.0,1.0,1.0,2,168.7474
6.89,0.12786765716212523,22,0.0,0.0,1.0,2,191.882
10.1,0.04467062670528827,22,0.0,0.0,1.0,2,38.2848
17.6,0.04626618924188119,24,0.0,1.0,1.0,2,117.2782
11.1,0.05245865274365348,27,0.0,1.0,1.0,1,166.0526
6.26,0.031062505094103434,17,1.0,1.0,2.0,3,109.8228
18.7,0.08549431875514196,22,1.0,0.0,1.0,2,253.9672
8.895,0.038298282075286426,29,0.0,0.0,1.0,1,206.5296
6.115,0.011331591325042623,24,0.0,1.0,1.0,2,89.0488
8.88,0.09398230493222333,39,0.0,2.0,1.0,3,211.127
19.7,0.12258198846252857,28,1.0,1.0,0.0,3,180.566
,0.03449743177053554,41,1.0,1.0,0.0,3,255.6014
20.7,0.25015506614693905,28,1.0,1.0,0.0,3,186.1266
6.695,0.033351357713404646,39,1.0,2.0,1.0,3,220.3456
,0.11470209175245911,41,1.0,0.0,0.0,1,92.4146
,0.20234417459633075,41,1.0,0.0,0.0,1,104.4622
14.0,0.0587603062360691,27,0.0,1.0,1.0,1,152.9656
10.195,9.999995000003334e-07,28,1.0,1.0,0.0,3,119.744
12.5,0.10627824191823076,39,1.0,2.0,1.0,3,118.244
15.0,0.045512551040094676,17,1.0,1.0,2.0,3,121.0414
15.0,0.04410429020930435,17,1.0,1.0,2.0,3,139.4838
20.75,0.08583293681835161,17,1.0,1.0,2.0,3,193.9478
17.7,0.011546240869478613,29,1.0,0.0,1.0,1,95.041
6.28,0.04532957465930502,28,1.0,1.0,0.0,3,88.5198
,0.1496752084002378,41,1.0,1.0,0.0,3,104.4622
8.76,0.04884036386178731,29,1.0,0.0,1.0,1,128.4336
15.15,9.999995000003334e-07,27,1.0,1.0,1.0,1,149.3708
16.75,0.008547285659284129,24,0.0,1.0,1.0,2,72.1038
9.1,0.0771703451564395,39,1.0,2.0,1.0,3,45.7718
,0.03008848911714517,41,0.0,1.0,0.0,3,85.454
12.8,0.022685417081541925,29,1.0,0.0,1.0,1,115.0492
,0.13008374719406723,41,1.0,0.0,0.0,1,78.4644
,0.05567953689586668,41,1.0,1.0,0.0,3,85.3566
8.975,0.009036266689123001,24,0.0,1.0,1.0,2,102.099
15.6,0.11054905607171003,22,1.0,0.0,1.0,2,75.767
17.25,0.060381763152186026,28,0.0,1.0,0.0,3,162.7526
10.5,0.011270163451212048,17,1.0,1.0,2.0,3,236.8248
9.395,0.039261944034046085,24,1.0,1.0,1.0,2,84.9908
18.85,0.0160437726255117,17,1.0,1.0,2.0,3,131.1626
7.02,9.999995000003334e-07,22,1.0,0.0,1.0,2,82.325
7.655,0.031571336899474355,17,1.0,1.0,2.0,3,114.5492
,0.10127752428143415,41,0.0,0.0,0.0,1,96.7384
20.25,0.13848824896328407,17,1.0,1.0,2.0,3,235.9616
13.35,0.031647603642186106,39,1.0,2.0,1.0,3,62.6194
9.6,0.029212987114579526,29,1.0,0.0,1.0,1,43.2086
15.7,0.11555296690045742,29,1.0,0.0,1.0,1,133.9942
17.5,9.999995000003334e-07,29,1.0,0.0,1.0,1,140.418
6.86,0.03585632436203628,39,1.0,2.0,1.0,3,228.201
16.75,0.02930600524253174,29,1.0,0.0,1.0,1,37.7822
13.1,0.09412982891876596,39,0.0,2.0,1.0,3,195.2768
15.35,0.1071695837070122,39,0.0,2.0,1.0,3,191.9504
18.35,0.04088631181185379,27,1.0,1.0,1.0,1,190.1872
11.15,9.999995000003334e-07,22,0.0,0.0,1.0,2,151.2708
6.96,0.12151490445263567,28,1.0,1.0,0.0,3,89.5146
17.75,0.053905579996502626,19,1.0,1.0,1.0,2,145.7444
17.7,0.04011645992924864,29,0.0,0.0,1.0,1,81.6276
5.405,0.05231219263439142,27,0.0,1.0,1.0,1,201.0742
,0.26200314465619545,41,0.0,0.0,0.0,1,139.9838
9.5,9.999995000003334e-07,24,0.0,1.0,1.0,2,184.9608
,0.15030704853138413,41,1.0,1.0,0.0,3,144.7444
11.5,0.02084475859847656,17,1.0,1.0,2.0,3,134.4942
7.605,0.12152412150446502,22,1.0,0.0,1.0,2,162.921
12.1,0.0153473890131069,24,1.0,1.0,1.0,2,165.0526
5.825,0.08766967168279155,27,1.0,1.0,1.0,1,161.6894
8.275,0.10462102360096112,29,1.0,0.0,1.0,1,102.8306
,0.14479018390154896,41,1.0,0.0,0.0,1,191.3504
7.55,0.026915014395761088,17,1.0,1.0,2.0,3,151.234
8.02,0.10622405530012252,19,1.0,1.0,1.0,2,154.9998
13.5,0.07025536940097134,27,1.0,1.0,1.0,1,159.492
18.6,0.15823756341566422,22,0.0,0.0,1.0,2,49.5376
,0.020689378134064067,41,0.0,1.0,0.0,3,158.9578
7.685,0.025153608754334124,22,1.0,0.0,1.0,2,144.576
7.42,0.021326653613176667,39,0.0,2.0,1.0,3,186.0582
14.1,0.1186503598664207,27,1.0,1.0,1.0,1,86.5198
19.7,0.07762911792312663,22,0.0,0.0,1.0,2,195.611
14.1,0.10771369535742775,17,1.0,1.0,2.0,3,53.7956
16.6,9.999995000003334e-07,19,1.0,1.0,1.0,2,120.3124
15.2,0.08104286581013834,19,1.0,1.0,1.0,2,258.233
,0.08886505270407041,41,0.0,1.0,0.0,3,197.6426
8.67,0.06350919906732405,24,1.0,1.0,1.0,2,144.6128
20.2,0.10686028074771724,17,1.0,1.0,2.0,3,123.5046
10.3,0.048931413240931254,27,0.0,1.0,1.0,1,79.396
6.635,0.04514894869748766,24,0.0,1.0,1.0,2,37.0506
,0.13733917680392768,41,1.0,1.0,0.0,3,234.1616
17.0,0.050882668592317,22,1.0,0.0,1.0,2,123.673
9.695,0.02981622541603535,39,0.0,2.0,1.0,3,223.4114
15.7,0.10837873574562791,39,0.0,2.0,1.0,3,112.1202
16.35,0.032084625197326445,24,1.0,1.0,1.0,2,165.0842
9.195,0.05032884455529102,29,0.0,0.0,1.0,1,79.6644
,0.1121436325163771,41,1.0,0.0,0.0,1,141.2812
15.35,9.999995000003334e-07,24,0.0,1.0,1.0,2,89.383
10.1,0.04476750028565253,24,0.0,1.0,1.0,2,35.7848
14.15,0.05735814444801825,28,1.0,1.0,0.0,3,256.4014
8.71,0.04495196770825206,22,0.0,0.0,1.0,2,46.7744
17.85,0.020730459471849556,29,0.0,0.0,1.0,1,261.3936
18.0,0.13336050989990145,22,0.0,0.0,1.0,2,87.3514
19.35,0.11179750203684348,27,1.0,1.0,1.0,1,223.7088
,9.999995000003334e-07,41,1.0,1.0,0.0,3,166.0158
5.73,0.05058094357594673,27,1.0,1.0,1.0,1,188.1898
,0.05468383091694198,41,1.0,0.0,0.0,1,51.3008
,0.008713326474667127,41,1.0,1.0,0.0,3,196.111
11.65,0.033431014957307485,17,1.0,1.0,2.0,3,114.786
8.1,0.019605782433304773,27,0.0,1.0,1.0,1,86.5198
17.0,0.054165395503659584,17,1.0,1.0,2.0,3,223.7114
16.35,0.08703155545270988,17,1.0,1.0,2.0,3,195.711
18.6,0.07741114445405987,22,1.0,0.0,1.0,2,94.5436
9.8,0.10139826610430691,29,1.0,0.0,1.0,1,178.337
11.85,0.12524050966700703,19,1.0,1.0,1.0,2,96.0726
15.1,0.09082640907492918,39,1.0,2.0,1.0,3,159.6604
5.46,0.031644612804121494,39,0.0,2.0,1.0,3,185.124
16.2,0.061364201436463484,17,0.0,1.0,2.0,3,100.37
11.35,0.0422527503408304,29,0.0,0.0,1.0,1,197.6742
17.7,0.08449390790513459,17,1.0,1.0,2.0,3,183.8292
,0.09421861790370527,41,1.0,0.0,0.0,1,142.2812
19.5,0.03040114736925266,19,0.0,1.0,1.0,2,86.454
11.65,0.039142422588655024,29,1.0,0.0,1.0,1,228.7694
9.8,0.01500739164612438,24,0.0,1.0,1.0,2,248.6408
11.3,9.999995000003334e-07,28,1.0,1.0,0.0,3,192.2478
20.5,0.019055947619887898,24,0.0,1.0,1.0,2,82.7592
12.15,0.03734468913552622,17,1.0,1.0,2.0,3,65.9826
19.0,0.02668194572517659,24,1.0,1.0,1.0,2,129.1336
6.465,0.11751605868787059,27,1.0,1.0,1.0,1,266.0884
18.6,0.03853530812460268,22,1.0,0.0,1.0,2,246.8802
14.85,0.052395806497655864,39,0.0,2.0,1.0,3,121.0072
15.75,0.13205937536352175,17,1.0,1.0,2.0,3,253.8382
7.47,9.999995000003334e-07,28,0.0,1.0,0.0,3,214.8218
12.5,0.0785683616670886,22,0.0,0.0,1.0,2,90.9488
17.1,0.06535122580365213,19,1.0,1.0,1.0,2,111.486
,0.09136524513528695,41,1.0,0.0,0.0,1,56.793
19.6,9.999995000003334e-07,39,1.0,2.0,1.0,3,149.8024
,0.19970053864854237,41,1.0,0.0,0.0,1,124.8362
11.85,9.999995000003334e-07,22,0.0,0.0,1.0,2,165.6526
,0.02063109970439638,41,0.0,1.0,0.0,3,260.5936
9.6,0.08153727824631597,29,1.0,0.0,1.0,1,107.028
5.305,0.046210368881102803,19,0.0,1.0,1.0,2,182.1608
16.2,0.1617274174347315,24,1.0,1.0,1.0,2,183.6608
17.5,0.0075116021444432916,29,0.0,0.0,1.0,1,145.7102
7.27,0.02059981240085806,27,0.0,1.0,1.0,1,89.6488
,0.02899291691592269,41,0.0,1.0,0.0,3,64.1142
,0.09692885994357554,41,1.0,0.0,0.0,1,113.6834
18.6,0.03851099309233881,39,1.0,2.0,1.0,3,247.2802
6.675,0.021521340638337473,17,1.0,1.0,2.0,3,34.1874
,0.024768821393723953,41,1.0,1.0,0.0,3,176.7054
5.305,0.04604742343533441,24,0.0,1.0,1.0,2,182.0608
5.485,0.04192693265122204,27,1.0,1.0,1.0,1,163.9842
15.7,0.054561422185515726,27,1.0,1.0,1.0,1,152.1024
17.75,0.07084109500248299,29,1.0,0.0,1.0,1,35.9216
13.85,0.025545842632413097,39,0.0,2.0,1.0,3,163.421
7.72,0.08460869260385269,39,0.0,2.0,1.0,3,118.7466
7.26,9.999995000003334e-07,27,1.0,1.0,1.0,1,114.515
,0.099276019999522,41,1.0,1.0,0.0,3,164.4868
9.27,0.06028271396084027,19,1.0,1.0,1.0,2,150.605
,0.1309669666682096,41,0.0,1.0,0.0,3,50.5008
10.195,0.07723219881400653,29,1.0,0.0,1.0,1,120.844
14.15,9.999995000003334e-07,27,1.0,1.0,1.0,1,123.3046
8.38,0.04600375143891762,17,0.0,1.0,2.0,3,111.357
11.5,0.11849232271949832,27,0.0,1.0,1.0,1,102.5358
13.6,0.04849471862493304,24,0.0,1.0,1.0,2,110.3912
18.2,0.04810292140554554,39,1.0,2.0,1.0,3,147.1734
7.63,0.059224574913871765,39,1.0,2.0,1.0,3,96.0436
10.195,0.04114916691353034,27,1.0,1.0,1.0,1,43.2428
19.7,0.016075736154974776,29,0.0,0.0,1.0,1,188.8556
17.75,0.03718087351737736,22,0.0,0.0,1.0,2,152.7656
9.695,0.06834207563192735,17,1.0,1.0,2.0,3,178.0344
8.84,0.07371354780723655,39,0.0,2.0,1.0,3,108.9228
17.75,0.029981626431029702,29,1.0,0.0,1.0,1,255.9672
14.85,0.03471880533291819,24,0.0,1.0,1.0,2,158.5578
5.78,0.01453130236066865,19,1.0,1.0,1.0,2,144.7102
5.94,0.03426393610651124,39,1.0,2.0,1.0,3,180.4344
,0.15024552146960032,41,1.0,0.0,0.0,1,121.2098
,0.11755106386411868,41,1.0,0.0,0.0,1,128.102
21.35,0.0749820286264745,27,1.0,1.0,1.0,1,97.0094
5.825,0.08801335900461561,19,1.0,1.0,1.0,2,161.8894
6.67,0.08613009786056097,29,0.0,0.0,1.0,1,132.6626
12.8,0.08712883000842056,29,1.0,0.0,1.0,1,108.9938
7.84,9.999995000003334e-07,39,0.0,2.0,1.0,3,51.035
6.75,0.10332455148862436,19,0.0,1.0,1.0,2,96.8752
9.6,0.13295186197907322,28,1.0,1.0,0.0,3,105.728
10.3,0.03017145433774255,24,0.0,1.0,1.0,2,116.4176
6.825,0.05807754264495911,39,1.0,2.0,1.0,3,263.2226
7.36,9.999995000003334e-07,39,1.0,2.0,1.0,3,59.2588
6.305,0.1167266173986167,19,0.0,1.0,1.0,2,96.3436
13.0,0.1298524020552629,28,1.0,1.0,0.0,3,62.9194
5.73,0.04444014128591567,27,1.0,1.0,1.0,1,85.4882
5.26,0.024348618797143916,19,0.0,1.0,1.0,2,96.4068
,0.1094694838736636,41,1.0,1.0,0.0,3,96.0436
9.1,0.05416098782142372,17,1.0,1.0,2.0,3,114.1518
8.43,0.26038133283432635,28,1.0,1.0,0.0,3,174.2422
15.85,0.11495399591670101,27,0.0,1.0,1.0,1,60.722
20.0,0.09954856152506875,19,0.0,1.0,1.0,2,105.2622
5.425,0.10836168892866142,22,0.0,0.0,1.0,2,90.3514
16.5,0.06449878847323932,19,0.0,1.0,1.0,2,180.9292
18.35,9.999995000003334e-07,19,0.0,1.0,1.0,2,184.6266
16.7,0.04181867015404451,24,0.0,1.0,1.0,2,120.2782
14.1,0.10721465048698894,39,0.0,2.0,1.0,3,52.9956
19.1,0.02552214453115565,39,0.0,2.0,1.0,3,149.0418
17.6,0.08527279060714366,28,0.0,1.0,0.0,3,46.506
5.44,0.017012915155425683,19,0.0,1.0,1.0,2,176.037
13.65,0.01297381985671212,27,0.0,1.0,1.0,1,116.3834
,0.08459737847167785,41,1.0,1.0,0.0,3,62.051
17.6,0.09279144135321143,28,1.0,1.0,0.0,3,156.0314
10.3,0.11085502744368618,28,1.0,1.0,0.0,3,266.2226
,0.062361996412657966,41,1.0,1.0,0.0,3,253.504
9.0,0.03839867248579984,19,1.0,1.0,1.0,2,38.619
15.85,0.05930231359919807,29,0.0,0.0,1.0,1,44.6744
20.25,0.02230712469718718,24,0.0,1.0,1.0,2,247.7092
8.355,0.023046760381789752,28,1.0,1.0,0.0,3,91.2462
16.5,0.0660046392984104,27,0.0,1.0,1.0,1,102.899
10.395,0.030870766482684574,17,1.0,1.0,2.0,3,158.6604
8.8,0.11293410121894012,28,1.0,1.0,0.0,3,210.5612
,0.26640595122142235,41,1.0,0.0,0.0,1,105.5964
6.895,0.03690495404406773,28,1.0,1.0,0.0,3,140.8812
11.8,0.057075968552540414,29,1.0,0.0,1.0,1,78.5618
8.71,0.11461258040371147,27,1.0,1.0,1.0,1,93.6778
6.92,0.12301391560686849,22,0.0,0.0,1.0,2,91.2804
15.85,0.12813824031266843,27,1.0,1.0,1.0,1,94.1094
7.785,0.03748077341258478,27,0.0,1.0,1.0,1,106.5964
19.85,0.04362228125500239,24,1.0,1.0,1.0,2,86.9856
21.35,0.07501616590661264,24,1.0,1.0,1.0,2,96.9094
14.0,0.030835761339406194,27,0.0,1.0,1.0,1,52.564
20.2,0.011774466106369879,24,1.0,1.0,1.0,2,152.534
20.75,0.06164425334489826,17,0.0,1.0,2.0,3,153.7682
10.895,0.03519340191106008,24,1.0,1.0,1.0,2,130.5284
,0.04679785321627543,41,0.0,1.0,0.0,3,39.8138
21.25,9.999995000003334e-07,19,1.0,1.0,1.0,2,174.537
16.2,0.03547756631193403,19,1.0,1.0,1.0,2,258.8278
11.6,0.0759555793473124,22,0.0,0.0,1.0,2,83.1276
,0.06740374683027255,41,1.0,0.0,0.0,1,33.2558
6.215,0.04850331350790503,27,0.0,1.0,1.0,1,223.9062
16.75,0.021044178801065693,24,1.0,1.0,1.0,2,53.2298
5.26,0.024310758229859532,17,0.0,1.0,2.0,3,98.8068
7.22,0.03781393660699912,19,0.0,1.0,1.0,2,64.951
,0.152751254802955,41,1.0,1.0,0.0,3,37.6506
10.895,0.026729391581219397,27,0.0,1.0,1.0,1,50.6666
6.055,0.030690622656152144,24,1.0,1.0,1.0,2,160.1578
12.5,0.030571690068305537,22,1.0,0.0,1.0,2,101.799
6.035,0.13263348825401952,17,1.0,1.0,2.0,3,152.4998
,0.1555149924436983,41,0.0,0.0,0.0,1,130.4942
16.1,0.022501385311756356,28,0.0,1.0,0.0,3,108.8596
12.5,0.07125003843458466,27,0.0,1.0,1.0,1,86.3198
15.6,0.03503000110373038,17,0.0,1.0,2.0,3,112.9518
17.85,0.043744116161206915,19,1.0,1.0,1.0,2,125.402
10.895,0.04427754904871331,28,1.0,1.0,0.0,3,50.2666
15.1,0.09174224045388293,22,0.0,0.0,1.0,2,134.2942
7.97,0.021289331407665788,39,1.0,2.0,1.0,3,108.2596
14.5,0.1206766858982971,29,0.0,0.0,1.0,1,104.1332
18.7,0.08563722727823152,27,1.0,1.0,1.0,1,254.8672
6.865,0.035212896420534635,29,0.0,0.0,1.0,1,245.0486
,0.06698712211587272,41,1.0,1.0,0.0,3,263.5252
14.0,0.02845426722455042,29,1.0,0.0,1.0,1,128.431
10.8,0.05710216453576394,19,1.0,1.0,1.0,2,72.238
6.78,0.08277127896559863,19,0.0,1.0,1.0,2,229.3694
7.52,0.043073749895164964,22,0.0,0.0,1.0,2,181.795
6.865,0.03520635388425259,22,0.0,0.0,1.0,2,244.7486
11.65,0.019294488411559677,19,1.0,1.0,1.0,2,40.1164
,0.02334530049486213,41,1.0,1.0,0.0,3,103.3332
9.695,0.028747092311632513,29,0.0,0.0,1.0,1,175.237
,0.07766156238048359,41,1.0,0.0,0.0,1,118.0124
14.0,0.024035399600047223,22,1.0,0.0,1.0,2,41.9454
6.195,0.06945668151045147,39,1.0,2.0,1.0,3,121.9098
17.6,0.007985277637755037,24,1.0,1.0,1.0,2,170.8422
17.25,0.08108562795076604,27,1.0,1.0,1.0,1,262.291
,0.06562209386054821,41,1.0,0.0,0.0,1,124.6362
6.17,9.999995000003334e-07,22,1.0,0.0,1.0,2,64.0826
14.75,0.032355012500230255,22,1.0,0.0,1.0,2,236.5906
,0.017355068780768104,41,1.0,0.0,0.0,1,184.0608
12.3,0.021621414456465166,22,0.0,0.0,1.0,2,191.8162
20.25,0.022352156834891942,17,0.0,1.0,2.0,3,248.1092
14.0,0.029644722822110264,22,1.0,0.0,1.0,2,216.6192
7.105,0.04407642335727463,19,1.0,1.0,1.0,2,58.4562
15.35,0.1074604562384257,24,0.0,1.0,1.0,2,193.7504
12.0,0.09906982800706796,39,1.0,2.0,1.0,3,262.2278
17.5,0.084139567455906,28,1.0,1.0,0.0,3,105.099
,0.1150003952566833,41,0.0,1.0,0.0,3,113.1544
7.39,9.999995000003334e-07,22,1.0,0.0,1.0,2,191.753
13.6,0.04839890573306962,29,0.0,0.0,1.0,1,109.7912
11.1,0.16291232115912763,17,1.0,1.0,2.0,3,159.1604
8.0,0.02993560794038871,17,0.0,1.0,2.0,3,247.8092
9.21,0.008724954643732545,22,1.0,0.0,1.0,2,120.2414
16.2,0.09865277981451429,24,1.0,1.0,1.0,2,105.099
20.35,0.13251662529727412,39,1.0,2.0,1.0,3,122.5072
18.6,0.012644853799084397,19,1.0,1.0,1.0,2,121.8414
8.935,0.0650924455056375,28,1.0,1.0,0.0,3,53.3298
7.35,0.028236944506410577,27,1.0,1.0,1.0,1,41.7454
13.35,0.06287777943165247,39,1.0,2.0,1.0,3,90.0804
8.27,0.08623342037650725,19,0.0,1.0,1.0,2,150.3708
7.27,0.06861033472909471,39,1.0,2.0,1.0,3,114.4518
10.195,0.13613778827245812,22,0.0,0.0,1.0,2,194.9794
11.65,0.03971567525471256,29,1.0,0.0,1.0,1,186.524
9.895,0.04747678968967842,39,0.0,2.0,1.0,3,259.1278
,0.09190929151579974,41,1.0,1.0,0.0,3,233.7958
10.8,0.09386716188185423,29,1.0,0.0,1.0,1,98.8042
11.6,0.04019097114687757,27,0.0,1.0,1.0,1,141.0154
17.6,0.01598981875139628,19,0.0,1.0,1.0,2,45.2402
9.0,0.01930291520598598,39,1.0,2.0,1.0,3,169.3474
8.71,0.06961506615036764,39,0.0,2.0,1.0,3,184.7924
10.5,0.1337603732814509,17,0.0,1.0,2.0,3,160.8578
14.75,0.032425610376657026,24,1.0,1.0,1.0,2,239.1906
12.85,0.12883827842175943,24,1.0,1.0,1.0,2,156.863
,0.02939636089332316,41,1.0,0.0,0.0,1,109.7228
19.35,0.025948942102245867,17,1.0,1.0,2.0,3,167.0474
16.85,9.999995000003334e-07,17,0.0,1.0,2.0,3,193.2478
20.0,0.05028671520666202,27,0.0,1.0,1.0,1,126.9678
12.15,0.06260560237814494,39,0.0,2.0,1.0,3,253.604
7.68,0.14198251073947984,29,0.0,0.0,1.0,1,85.1224
14.15,9.999995000003334e-07,29,1.0,0.0,1.0,1,255.8014
16.35,0.032069711346883044,27,1.0,1.0,1.0,1,167.7842
20.0,0.05020132230298638,22,0.0,0.0,1.0,2,128.8678
20.85,0.03876827812768104,39,1.0,2.0,1.0,3,117.7808
,0.0838633762305509,41,0.0,0.0,0.0,1,158.3288
17.85,0.050961782593587454,24,1.0,1.0,1.0,2,122.5072
6.035,0.13212941906870623,29,1.0,0.0,1.0,1,155.3998
12.35,0.06988161790149838,22,0.0,0.0,1.0,2,48.4692
18.7,0.14261236908973646,28,0.0,1.0,0.0,3,180.4292
,0.033179168953432286,41,1.0,1.0,0.0,3,148.5076
18.35,0.03003374865993715,22,1.0,0.0,1.0,2,191.1162
10.695,0.06215174411256335,19,1.0,1.0,1.0,2,36.9848
,0.11669096667717722,41,0.0,0.0,0.0,1,229.801
7.89,0.03555118385069603,27,1.0,1.0,1.0,1,120.4782
6.655,0.016813482879460693,22,1.0,0.0,1.0,2,210.4586
15.85,9.999995000003334e-07,39,1.0,2.0,1.0,3,37.5164
8.35,0.11934993187752826,39,0.0,2.0,1.0,3,74.2354
12.5,0.0689554642539763,24,1.0,1.0,1.0,2,128.302
,0.08949350205026652,41,1.0,0.0,0.0,1,180.3002
20.25,0.09770588508213655,39,0.0,2.0,1.0,3,91.212
,0.03607142858908521,41,1.0,0.0,0.0,1,134.3942
10.1,0.04562232041799262,24,1.0,1.0,1.0,2,61.9878
,0.049499374525066066,41,0.0,0.0,0.0,1,79.496
7.1,0.10437054409764386,29,1.0,0.0,1.0,1,173.608
12.85,0.09453446719889978,27,1.0,1.0,1.0,1,38.4164
7.68,0.06863393907842084,24,1.0,1.0,1.0,2,191.9162
12.6,0.05477792550228818,17,1.0,1.0,2.0,3,51.3982
,0.20281906678622844,41,0.0,0.0,0.0,1,176.437
,0.05653554634270224,41,1.0,0.0,0.0,1,197.8768
15.6,0.09453147669374047,29,0.0,0.0,1.0,1,61.3194
5.32,0.08881944137232207,29,0.0,0.0,1.0,1,100.1674
8.275,0.10460224094020437,22,0.0,0.0,1.0,2,106.3306
,0.059098083131270296,41,0.0,1.0,0.0,3,56.1588
18.85,0.03545785497387701,27,1.0,1.0,1.0,1,59.2562
6.825,0.05844388715387502,19,1.0,1.0,1.0,2,264.9226
11.1,0.05844388715387502,19,1.0,1.0,1.0,2,149.6366
15.7,0.03722217028084694,27,0.0,1.0,1.0,1,126.2046
5.675,0.023260854455148635,27,0.0,1.0,1.0,1,158.7288
8.895,0.08456968757404494,39,0.0,2.0,1.0,3,123.273
14.65,0.15724820268906411,22,1.0,0.0,1.0,2,55.6614
17.0,0.11277941305604436,29,1.0,0.0,1.0,1,249.1434
11.8,0.10898516048875961,22,0.0,0.0,1.0,2,197.4084
19.75,0.03332824816862652,29,1.0,0.0,1.0,1,211.8902
,9.999995000003334e-07,41,1.0,1.0,0.0,3,109.4886
14.3,0.11584318825732694,24,1.0,1.0,1.0,2,122.473
14.85,0.01842964106415534,27,1.0,1.0,1.0,1,189.8214
,0.11447610088104997,41,0.0,1.0,0.0,3,100.8674
10.395,0.03074742855502508,29,1.0,0.0,1.0,1,156.9604
,0.0373213104294745,41,0.0,1.0,0.0,3,87.8198
6.635,0.04512809745699739,27,0.0,1.0,1.0,1,39.4506
18.25,0.08555977784586151,19,1.0,1.0,1.0,2,196.7452
17.7,0.01156408844171948,27,1.0,1.0,1.0,1,97.241
14.85,0.08934937948054054,29,1.0,0.0,1.0,1,141.9812
5.035,0.07699324617309611,27,0.0,1.0,1.0,1,227.9036
15.35,0.07235570375633955,19,0.0,1.0,1.0,2,88.383
17.1,0.07158519863490556,24,0.0,1.0,1.0,2,206.3638
9.5,0.01087468073787483,27,0.0,1.0,1.0,1,185.3608
,0.02783484426403118,41,1.0,1.0,0.0,3,161.0894
20.6,0.03011437797784735,24,0.0,1.0,1.0,2,211.2244
7.235,0.05681599088656692,19,1.0,1.0,1.0,2,114.2834
19.35,9.999995000003334e-07,27,0.0,1.0,1.0,1,168.8816
8.1,0.12670607907445847,19,0.0,1.0,1.0,2,40.848
9.035,9.999995000003334e-07,39,0.0,2.0,1.0,3,149.9708
11.0,0.20119112310709786,28,0.0,1.0,0.0,3,218.9798
10.0,0.06150131975740665,17,0.0,1.0,2.0,3,230.1668
17.85,0.04349529869636429,22,1.0,0.0,1.0,2,125.602
6.65,0.05187641488973931,39,1.0,2.0,1.0,3,148.0734
,0.054635678194334444,41,1.0,1.0,0.0,3,143.0812
9.3,0.03286417328473324,39,0.0,2.0,1.0,3,153.3314
